id,ground_truth,low_t_generation,accuracy,n_generations,cluster_assignment_entropy,question,p_true,LLM_verdict,C_metric,category
train::4172,fixing,fixing,1.0,"['fixing', 'fixing', 'fixing', 'fixing', 'fixing', 'fixing', 'fixing', 'fixing', 'fixing', 'fixing']",-0.0,"After the film is developed, any unexposed silver bromide must be removed by a process called what?",-0.1272043734788894,True,1.0,correct_high
validation::1607,sperm,mother,0.0,"['the mother', 'mother', 'mother', 'mother', 'mother', 'mother', 'mother', 'mother', 'mother', 'mother']",-0.0,"In a few species, chloroplast genes are inherited only from what?",-0.2257359027862548,False,0.8181818181818182,incorrect_high
train::6284,gregor mendel,gregor mendel,1.0,"['gregor mendel', 'gregor mendel', 'gregor mendel', 'gregor mendel', 'gregor mendel', 'gregor mendel', 'gregor mendel', 'gregor mendel', 'gregor mendel', 'gregor mendel']",-0.0,What scientist and monk is best known for his experiments with pea plants?,-0.1271469444036483,True,1.0,correct_high
train::10119,"no, they have about the same body temperature as their surroundings",no,0.0,"['no', 'No.', 'No.', 'no', 'no', 'No.', 'No.', 'no', 'no', 'No.']",-0.0,Do amphibians and reptiles maintain a constant body temperature?,-0.0382078029215335,True,0.4545454545454545,correct_low
train::7408,pleistocene ice age,post-glacial period,0.0,"['prehistoric times', 'post-glacial period', 'prehistoric times', 'prehistoric times', 'prehistoric times', 'post-glacial period', 'post-glacial period', 'pleistocene', 'post-glacial period', 'post-glacial period']",0.9433483923290392,Glaciers have been melting since what period?,-1.7022738456726074,True,0.3818181818181818,correct_low
train::2740,opaque,devitrified,0.0,"['devitrified', 'devitrified', 'devitrified', 'devitrified', 'devitrified', 'devitrified', 'devitrified', 'devitrified', 'devitrified', 'devitrified']",-0.0,"Many glasses eventually crystallize, rendering them brittle and this?",-1.600927233695984,False,1.0,incorrect_high
train::11060,atom,atom,1.0,"['atom', 'atom', 'atom', 'atom', 'atom', 'atom', 'atom', 'atom', 'atom', 'atom']",-0.0,What is the smallest particle of an element that still has the properties of that element is called?,-0.0339308977127075,True,1.0,correct_high
train::7369,osmotic,electrolyte,0.0,"['electrolyte', 'electrolyte', 'electrolyte', 'electrolyte', 'electrolyte', 'electrolyte', 'electrolyte', 'electrolyte', 'electrolyte', 'electrolyte']",-0.0,"Mineralocorticoids are hormones synthesized by the adrenal cortex that affect what balance, by regulating sodium and water levels?",-0.1430691182613372,True,1.0,correct_high
train::3372,oxygen,carbon dioxide,0.0,"['oxygen', 'oxygen', 'oxygen', 'carbon dioxide', 'oxygen', 'carbon dioxide', 'carbon dioxide', 'carbon dioxide', 'carbon dioxide', 'carbon dioxide']",0.6730116670092565,What is given off from plants and taken in by animals?,-3.5308942794799805,False,0.4909090909090909,incorrect_low
train::3041,enthalpy,solution,0.0,"['solution', 'solution', 'solution', 'solution', 'solution', 'solution', 'solution', 'solution', 'solution', 'solution']",-0.0,When a solute dissolves into a solvent what is that called?,-0.0894357934594154,False,1.0,incorrect_high
train::6620,insignificant,cushioning/joint support,0.0,"['cushioning/joint support', 'cushioning/joint support', 'cushioning/joint support', 'cushioning/joint support', 'cushioning/joint support', 'cushioning/support', 'cushioning/support', 'cushioning/joint support', 'cushioning/joint support', 'cushioning/support']",0.6108643020548935,What type of role does cartilage play in the human skeleton?,-0.2258264571428299,False,0.5636363636363636,incorrect_high
train::9495,organelle,actin and myosin,0.0,"['actin and myosin', 'actin and myosin', 'actin and myosin', 'actin and myosin', 'actin & myosin', 'actin and myosin', 'actin and myosin', 'actin and myosin', 'actin and myosin', 'actin and myosin']",-0.0,What term is used to describe muscle fibers that allows muscles to contract?,-0.7580968141555786,False,0.8181818181818182,incorrect_high
train::11540,mammary,mammary,1.0,"['mammary', 'mammary', 'mammary glands', 'mammary glands', 'mammary', 'mammary glands', 'mammary glands', 'mammary', 'mammary glands', 'mammary glands']",-0.0,What types of glands do only female mammals have?,-0.0339877046644687,True,0.4545454545454545,correct_low
train::8101,renewable,renewable resource,1.0,"['renewable', 'renewable resource', 'renewable resource', 'renewable resource', 'renewable', 'renewable resource', 'renewable resource', 'renewable resource', 'renewable resource', 'renewable']",-0.0,"Timber, obtained from trees that can be replanted to replace those that are cut down, is an example of what type of resource?",-0.043296992778778,True,0.5636363636363636,correct_high
train::1256,lightning,lightning,1.0,"['lightning', 'lightning', 'lightning', 'lightning', 'lightning', 'lightning', 'lightning', 'lightning', 'lightning', 'lightning']",-0.0,What occurs when there is a sudden discharge of static electricity between a cloud and the ground?,-0.0702529773116111,True,1.0,correct_high
train::7793,fertility,mineral composition,0.0,"['mineral composition', 'mineral composition', 'mineral composition', 'mineral composition', 'composition', 'mineral composition', 'mineral composition.', 'mineral composition', 'mineral content.', 'composition']",0.5004024235381879,What does the color of soil indicate?,-0.1132585480809211,False,0.4,incorrect_low
train::2821,an elastic collision,elastic,1.0,"['elastic', 'elastic', 'elastic', 'elastic', 'elastic', 'elastic', 'elastic', 'elastic', 'elastic', 'elastic']",-0.0,"When both momentum and kinetic energy are conserved in a closed system, the collision is called what?",-0.0702099725604057,True,1.0,correct_high
validation::560,chemistry,physics,0.0,"['physics', 'physics', 'physics', 'physics', 'physics', 'physics', 'physics', 'physics', 'physics', 'physics']",-0.0,What science is the study of matter and how it behaves?,-0.055170465260744,False,1.0,incorrect_high
train::8778,smaller,narrow,0.0,"['narrow', 'narrow', 'narrow', 'narrower', 'narrower', 'narrow ring', 'narrower', 'narrow', 'narrow', 'narrow']",-0.0,What size of ring will a summer drought cause in a tree?,-0.0301363673061132,True,0.4363636363636363,correct_low
train::5704,lead sulfate,corrosion (or sulfates),0.0,"['corrosion (or sulfate crystals)', 'corrosion (or sulfates)', 'corrosion (or sulfate crystals)', 'corrosion (or sulfates)', 'corrosion/sulfates', 'corrosion (or sulfates)', 'corrosion (or sulfate crystals)', 'corrosion (or specifically, lead sulfate)', 'corrosion/sulfates', 'corrosion (or sulfates)']",0.8979457248567797,What is the white solid that forms on corroded battery terminals?,-0.1431816220283508,True,0.2545454545454545,correct_low
train::5370,nitrogen dioxide,ozone,0.0,"['ozone', 'ozone', 'ozone', 'ozone', 'ozone', 'ozone', 'ozone', 'ozone', 'ozone', 'ozone']",-0.0,What common air pollutant is characterized by its sharp odor and often triggers asthma attacks?,-0.1273120641708374,False,1.0,incorrect_high
train::10577,green algae,stonewort,0.0,"['stonewort', 'stonewort', 'stonewort', 'stonewort', 'stonewort', 'stonewort', 'stonewort', 'stonewort', 'stonewort', 'stonewort']",-0.0,Name the plant considered to be the ancestor of plants?,-1.223951816558838,False,1.0,incorrect_high
train::6379,ionic formulas,empirical formulas,1.0,"['empirical formulas', 'empirical formulas', 'empirical formulas', 'empirical formulas', 'empirical formulas', 'empirical formulas', 'empirical formulas', 'empirical formulas', 'empirical formulas', 'empirical formulas']",-0.0,Chemical formulas for ionic compounds are called what?,-0.6935436129570007,False,1.0,incorrect_high
train::10409,physical,chemistry,0.0,"['chemistry', 'chemistry', 'chemistry', 'chemistry', 'chemistry', 'chemistry', 'chemistry', 'chemistry', 'chemistry', 'chemistry']",-0.0,Pharmacist and surveyor are two career options based in what type of science?,-0.0892626717686653,False,1.0,incorrect_high
train::6265,cyclones,polar fronts,0.0,"['polar fronts', 'polar fronts', 'polar fronts', 'polar fronts', 'polar fronts', 'polar fronts', 'polar fronts', 'polar fronts', 'polar fronts', 'polar fronts']",-0.0,What do winter storms develop from at higher latitudes?,-0.3487586081027984,False,1.0,incorrect_high
train::76,two,four,0.0,"['four', 'four', 'four', 'four', 'four', 'four', 'four', 'four', 'four', 'four']",-0.0,How many chambers does the stomach of a crocodile have?,-0.3138106167316437,False,1.0,incorrect_high
train::6241,"ovaries, uterus",ovaries; uterus,1.0,"['ovaries, uterus', 'ovaries; uterus', 'ovaries; uterus', 'ovaries; uterus', 'ovaries, uterus', 'ovaries; uterus', 'ovaries; uterus', 'ovaries, uterus', 'ovaries; uterus', 'ovaries, uterus']",-0.0,"Eggs are produced in what organs and, upon fertilization, develop in what other organ?",-0.0701547414064407,True,0.4909090909090909,correct_low
validation::593,lipids,protein,0.0,"['protein', 'protein', 'protein', 'protein', 'protein', 'protein', 'protein', 'protein', 'protein', 'protein']",-0.0,Most of the food that they bring to their chicks is very rich in what?,-0.1801543086767196,False,1.0,incorrect_high
train::5588,to transport,circulation,0.0,"['circulating blood', 'circulating blood', 'circulation', 'circulation', 'circulation', 'circulation', 'circulating blood', 'circulating blood', 'circulation', 'circulating blood']",-0.0,What is the main function of the cardiovascular system?,-0.1274557411670684,True,0.4545454545454545,correct_low
train::6484,heterozygotes,phenotype,0.0,"['phenotype', 'phenotype', 'phenotype', 'phenotype', 'phenotype', 'phenotype', 'phenotype', 'phenotype', 'phenotype', 'phenotype']",-0.0,"With codominance, both alleles are expressed equally in what?",-0.0622601248323917,False,1.0,incorrect_high
train::9906,magnetism,magnetism,1.0,"['magnetism', 'magnetism', 'magnetism', 'magnetism', 'magnetism', 'magnetism', 'magnetism', 'magnetism', 'magnetism', 'magnetism']",-0.0,What do you call the force identified by a north and south pole?,-0.1430625021457672,True,1.0,correct_high
train::9206,steepness,angle (or slope/height/length),0.0,"['angle (or slope, length, etc.)', 'angle (or slope)', 'angle (or slope, length, etc.)', 'angle (or slope, or height)', 'angle (or slope/height/length)', 'angle (or slope/height/length)', 'angle (or slope/height/length)', 'angle (or slope, or height)', 'angle (or slope, or height)', 'angle (or slope, or height)']",0.9433483923290392,An example of a variable relating to the ramp is its what?,-0.3490244448184967,True,0.2363636363636363,correct_low
validation::469,matter,matter/mass/energy,0.0,"['matter', 'matter/mass', 'matter/mass/energy', 'matter', 'matter', 'matter/mass', 'matter', 'matter', 'matter/mass/energy', 'matter/mass/energy']",0.6108643020548935,"Though it can change states, and it often does, what cannot be created or destroyed?",-0.3491252660751343,True,0.3090909090909091,correct_low
train::6466,movement,movement,1.0,"['movement', 'motility', 'movement', 'movement', 'movement', 'movement.', 'movement', 'movement.', 'movement.', 'movement']",-0.0,Giardia is an example of a protozoa that uses flagella for what purpose?,-0.0301052518188953,True,0.4363636363636363,correct_low
train::510,reptiles,mammals,0.0,"['mammals', 'mammals', 'mammals', 'mammals', 'mammals', 'mammals', 'mammals', 'mammals', 'mammals', 'mammals']",-0.0,Modern members of what broad animal group live in many different habitats and are found on every continent except antarctica?,-0.0892451182007789,False,1.0,incorrect_high
validation::1893,drought,poor soil/erosion/steep slopes,0.0,"['poor soil/erosion/steep slopes', 'poor soil/erosion/steep slopes', 'poor soil/erosion/steep slopes', 'poor soil/erosion/steepness', 'poor soil/erosion/steep slopes', 'poor soil/erosion/steep slopes', 'poor soil/erosion/steepness', 'poor soil/erosion/steepness', 'poor soil/erosion/steep slopes', 'poor soil/erosion/slope']",0.3250829733914482,What makes marginal lands unsuitable for farming?,-1.0543358325958252,False,0.4363636363636363,incorrect_low
train::10779,cellulose,chlorophyll,0.0,"['chlorophyll', 'chlorophyll', 'chlorophyll', 'chlorophyll', 'cellulose', 'chlorophyll', 'chlorophyll', 'chlorophyll', 'cellulose', 'chlorophyll']",0.5004024235381879,What is one of the most common biochemical compounds on earth and is found in all plants?,-0.2024857252836227,False,0.6727272727272727,incorrect_high
train::6964,starches,starch & cellulose,0.0,"['starch & cellulose', 'starch & cellulose', 'starch', 'starch & cellulose', 'starch', 'starch & cellulose', 'starch & cellulose', 'starch, glycogen, cellulose', 'starch & cellulose', 'starch, glycogen, cellulose']",0.9502705392332348,What complex carbohydrates are the polymers of glucose?,-0.0382987856864929,True,0.4181818181818181,correct_low
train::3230,human activities,human activity,1.0,"['human activities', 'human activities', 'human activity', 'human activity', 'human activity', 'human activity', 'human activities', 'human activities', 'human activity', 'human activity']",-0.0,"Soil erosion is a natural process, but what can increase it unnaturally?",-0.2018427550792694,True,0.4909090909090909,correct_low
train::10368,plasma membrane,cell membrane,1.0,"['cell membrane', 'plasma membrane', 'plasma membrane', 'cell membrane', 'plasma membrane', 'plasma membrane', 'cell membrane', 'plasma membrane', 'cell membrane', 'plasma membrane']",0.6730116670092565,"Bacteria are like eukaryotic cells in that they have cytoplasm, ribosomes, and a?",-0.089329719543457,True,0.4545454545454545,correct_low
train::9598,sway,wind loads,0.0,"['wind loads', 'wind loads', 'wind loads', 'wind loads', 'wind loads', 'wind loads', 'wind loads', 'wind loads', 'wind loads', 'wind loads']",-0.0,Counterweights and diagonal steel beams are used in buildings to hold down what?,-0.3488793671131134,True,1.0,correct_high
train::7648,33 percent,About 1/3.,0.0,"['50%', '50%', 'About ⅓ (one-third)', 'About ⅓ (one-third)', 'About half.', '50%', '50%', 'About 50%', '50%', '50%']",0.5004024235381879,"Since europeans settled in the united states, about what percentage of topsoil has eroded away?",-2.6958675384521484,False,0.2909090909090909,incorrect_low
train::5563,ethers,formic acid,0.0,"['formic acid', 'formic acid', 'formic acid', 'formic acid', 'formic acid', 'formic acid', 'formic acid', 'formic acid', 'formic acid', 'formic acid']",-0.0,What are composed of an oxygen atom that forms single bonds with two carbon atoms?,-0.8986351490020752,False,1.0,incorrect_high
train::6225,eukaryotes,eukaryotes,1.0,"['eukaryotic organisms', 'eukaryotic organisms', 'eukaryotes', 'eukaryotic organisms', 'eukaryotes', 'eukaryotes', 'eukaryotes', 'eukaryotic organisms', 'eukaryotic organisms', 'eukaryotic organisms']",-0.0,Protists are the simplest of what?,-0.2524145543575287,True,0.4545454545454545,correct_low
train::1004,"reflection, refraction and deflection","wavelength, frequency, amplitude",0.0,"['wavelength, frequency, amplitude', 'wavelength, frequency, amplitude', 'wavelength, frequency, amplitude', 'wavelength, frequency, amplitude', 'wavelength, frequency, amplitude', 'wavelength, frequency, amplitude', 'wavelength, frequency, amplitude', 'wavelength, frequency, amplitude', 'wavelength, frequency, amplitude', 'wavelength, frequency, amplitude']",-0.0,What three characteristics do waves have?,-0.5762873888015747,False,1.0,incorrect_high
train::2275,hinge joint,hinge,1.0,"['hinge joint', 'hinge', 'hinge', 'hinge joint', 'hinge joint', 'hinge joint', 'hinge', 'hinge joint', 'hinge', 'hinge']",-0.0,What type of joint is the knee joint?,-0.1606377810239792,True,0.4545454545454545,correct_low
validation::1221,intraspecific competition,intraspecific competition,1.0,"['intraspecific competition', 'intraspecific competition', 'intraspecific competition', 'intraspecific competition', 'intraspecific competition', 'intraspecific competition', 'intraspecific competition', 'intraspecific competition', 'intraspecific competition', 'intraspecific competition']",-0.0,"Competition that occurs between members of the same species, which improves the species’ adaptations, is called what?",-0.4743531942367553,True,1.0,correct_high
train::4006,radiation protection laws,radiation safety laws,1.0,"['radiation safety laws', 'nuclear regulatory laws', 'NRC regulations', 'radiation safety laws', 'radiation safety laws', 'radiation safety laws', 'regulatory standards', 'radiation safety laws/regulations', 'radiation safety laws/standards', 'regulatory standards']",1.4708084763221114,What laws regulate radiation doses to which people can be exposed?,-0.1800530552864074,True,0.2,correct_low
train::9299,joints,levers/bones,0.0,"['levers/bones', 'levers/skeletal system', 'levers/skeletal system', 'levers/bones', 'levers/bones', 'levers/skeletal system', 'levers/bones', 'levers/skeletal system', 'levers/bones', 'levers/bones']",-0.0,"Along with muscles, what helps the body move with relatively little force?",-0.3489336371421814,True,0.4909090909090909,correct_low
train::50,magnitude,magnitude.,1.0,"['magnitude', 'magnitude.', 'magnitude.', 'magnitude', 'magnitude.', 'magnitude', 'magnitude.', 'magnitude.', 'magnitude.', 'magnitude']",-0.0,A pulley changes the direction of the force t exerted by the cord without changing its what?,-0.0702569782733917,True,0.4909090909090909,correct_low
train::4529,covalent bonds,intermolecular forces,0.0,"['intermolecular forces', 'intermolecular forces', 'intermolecular forces', 'intermolecular forces', 'intermolecular forces', 'intermolecular forces', 'intermolecular forces', 'intermolecular forces', 'intermolecular forces', 'intermolecular forces']",-0.0,"What is responsible for many properties of covalent compounds, which have relatively low boiling points, cannot conduct electricity, and may not dissolve in water?",-0.4290112853050232,False,1.0,incorrect_high
train::8220,top of head,top of their head,1.0,"['top of their head', 'top of their head', 'top of their head', 'top of their head', 'top of their head', 'top of their head', 'top of their head', 'top of their head', 'top of their head', 'top of their head']",-0.0,"All species of crocodilians have similar body structures, including an elongated snout, powerful jaws, muscular tail, large protective scales, streamlined body, and eyes and nostrils that are positioned on what?",-1.0542222261428833,True,1.0,correct_high
train::3155,heterozygotes,genetic mutation,0.0,"['genetic mutation', 'genetic mutation', 'genetic mutation', 'genetic mutation', 'genetic mutation', 'genetic mutation', 'genetic mutation', 'genetic mutation', 'genetic mutation', 'genetic mutation']",-0.0,What produces gametes with different alleles?,-1.313947677612305,False,1.0,incorrect_high
train::9058,renewable or nonrenewable,usefulness,0.0,"['usefulness', 'useful or not useful', 'Renewable vs. nonrenewable.', 'usefulness', 'utility', 'usefulness', 'usefulness', 'utility', 'utility', 'usefulness']",0.639031859650177,How can natural resources be classified from a human point of view?,-0.2525387406349182,False,0.3272727272727272,incorrect_low
train::8076,prokaryotes,plants,0.0,"['plants', 'plants', 'plants', 'plants', 'plants', 'plants', 'plants', 'plants', 'plants', 'plants']",-0.0,"In aquatic communities, the main producers are photosynthetic protists and what?",-0.2815576195716858,False,1.0,incorrect_high
train::1870,extreme heat intolerance,increased heat stress,0.0,"['increased heat stress', 'increases heat stress', 'increased risk of heatstroke', 'increased heat stress', 'increased heat stroke risk', 'increased risk of heatstroke', 'increases heatstroke risk.', 'increases heat stress', 'increased heat stress', 'increases heatstroke risk.']",0.6931471805599453,How does a reduced sweating ability affect elderly people?,-0.0702046379446983,True,0.1636363636363636,correct_low
train::1506,solar prominence,solar flare,1.0,"['solar flare', 'solar flare', 'solar flare', 'solar flare', 'solar flare', 'solar flare', 'solar flare', 'solar flare', 'solar flare', 'solar flare']",-0.0,What is the arch called that forms when plasma of the sun flows along the loop that connects sunspots?,-0.7581188678741455,False,1.0,incorrect_high
train::6031,signaling molecules,extracellular polymeric substance (EPS),0.0,"['extracellular polymeric substance (EPS)', 'extracellular polymeric substance (EPS)', 'extracellular polymeric substance (EPS)', 'extracellular polymeric substance (EPS)', 'extracellular polymeric substance (EPS)', 'extracellular polymeric substance (EPS)', 'extracellular polymeric substance (EPS)', 'extracellular polymeric substance (EPS)', 'extracellular polymeric substance (EPS)', 'extracellular polymeric substances (EPS)']",-0.0,Cells in a biofilm secrete what to recruit nearby cells?,-1.2239742279052734,False,0.8181818181818182,incorrect_high
train::785,centrosomes,cell division,0.0,"['cell division', 'cell division', 'cell division', 'cell division', 'cell division', 'cell division', 'cell division', 'cell division', 'cell division', 'cell division']",-0.0,Centrioles are a very important part of what?,-0.2814812362194061,False,1.0,incorrect_high
train::5677,fossil fuels,fossil fuels,1.0,"['fossil fuels', 'fossil fuels', 'fossil fuels', 'fossil fuels', 'fossil fuels', 'fossil fuels', 'fossil fuels', 'fossil fuels', 'fossil fuels', 'fossil fuels']",-0.0,What are non-renewable sources of energy that produce environmental damage?,-0.0234671812504529,True,1.0,correct_high
train::131,kills them,kills them.,1.0,"['kills them.', 'kills them', 'kills them.', 'kills them', 'kills them', 'kills them', 'kills them', 'kills them', 'kills them.', 'kills them']",-0.0,"First, high temperature denatures proteins and does what to cells?",-0.0702380836009979,True,0.4909090909090909,correct_low
train::11543,thermosphere,exosphere,0.0,"['exosphere', 'exosphere', 'exosphere', 'exosphere', 'exosphere', 'exosphere', 'exosphere', 'exosphere', 'exosphere', 'exosphere']",-0.0,What is the upper-most atmosphere known as?,-0.2814688086509704,False,1.0,incorrect_high
validation::703,rusting,rusting (or oxidation),1.0,"['rusts (or oxidation)', 'rusting (or oxidation)', 'rusts (or oxidation)', 'rusting (or oxidation)', 'rusts', 'rusting (or oxidation)', 'rusts (or oxidation)', 'rusts (or oxidation)', 'rusting (or oxidation)', 'rusting (or oxidation)']",0.6730116670092565,What happens when iron is exposed to water and oxygen?,-0.0299899186939001,True,0.3818181818181818,correct_low
train::4807,teeth,teeth,1.0,"['teeth', 'teeth', 'teeth', 'teeth', 'teeth', 'teeth', 'teeth', 'teeth', 'teeth', 'teeth']",-0.0,"Food is broken into smaller particles by mastication, a process involving action by what structures?",-0.0265644565224647,True,1.0,correct_high
train::2212,typical elliptical,elliptical,1.0,"['elliptical', 'elliptical', 'elliptical', 'elliptical', 'elliptical', 'elliptical', 'elliptical', 'elliptical', 'elliptical', 'elliptical']",-0.0,"What type of galaxies are oval shaped, red or yellow, and contain mostly old stars?",-0.0791814252734184,True,1.0,correct_high
train::4085,mass extinctions,mass extinction events,0.0,"['mass extinctions', 'mass extinctions', 'mass extinction events', 'mass extinction events', 'mass extinctions', 'mass extinction events', 'mass extinctions', 'mass extinction events', 'mass extinctions', 'mass extinction events']",-0.0,Large increases in the diversity of life have resulted from adaptive radiations that followed what?,-0.1005336195230484,True,0.4545454545454545,correct_low
validation::1925,clouds and dust,particles and gases,0.0,"['particles & gases', 'particles & gases', 'particles and gases', 'particles and gases', 'particles and gases', 'particles & gases', 'particles and gases', 'particles and gases', 'particles & gases', 'particles and gases']",-0.0,"What absorbs, scatters, or reflects most incoming solar radiation in the atmosphere?",-0.6938103437423706,True,0.4909090909090909,correct_low
train::5912,pendulum,pendulum,1.0,"['pendulum', 'pendulum', 'pendulum', 'pendulum', 'pendulum', 'pendulum', 'pendulum', 'pendulum', 'pendulum', 'pendulum']",-0.0,"What is the common name for a simple harmonic oscillator, which basically consists of a small object suspended on a wire or string?",-0.1131618916988372,True,1.0,correct_high
train::5927,interstitial fluid,bloodstream,0.0,"['bloodstream', 'bloodstream', 'bloodstream', 'bloodstream', 'bloodstream', 'bloodstream', 'bloodstream', 'bloodstream', 'bloodstream', 'bloodstream']",-0.0,Where are all hormones secreted into before entering the circulatory system?,-1.911291122436524,False,1.0,incorrect_high
train::3024,echo sounders,vibrating objects,0.0,"['vibrating object', 'vibrating objects', 'vibrating objects', 'vibrating object', 'vibrating object', 'vibrating objects', 'vibrating object', 'vibrating objects', 'vibrating objects', 'vibrating object']",-0.0,What produces sound waves that travel outward in all directions in water?,-0.1801662594079971,True,0.4545454545454545,correct_low
train::7250,dolphins,dolphin,0.0,"['octopus', 'jellyfish', 'octopus', 'dolphin', 'dolphin', 'dolphin', 'dolphin', 'octopus', 'octopus', 'dolphin']",0.9433483923290392,What common sea creature can be both awake and asleep at the same time?,-2.0185580253601074,True,0.3818181818181818,correct_low
train::4185,eggs and sperm,eggs and sperm,1.0,"['sperm and eggs', 'sperm and eggs', 'sperm and eggs', 'eggs and sperm', 'eggs and sperm', 'eggs and sperm', 'sperm and eggs', 'eggs and sperm', 'sperm and eggs', 'sperm and eggs']",-0.0,"Flatworms reproduce sexually. in most species, the same individuals produce both what?",-0.2526429295539856,True,0.4545454545454545,correct_low
train::768,volcanic arc,trench,0.0,"['trench', 'a volcanic arc', 'trench', 'volcanic arc', 'volcanic arc', 'volcanic arc', 'trench', 'trench', 'trench', 'trench']",0.6730116670092565,What is formed when a subducting plate flows under another tectonic plate?,-0.1608084142208099,False,0.4363636363636363,incorrect_low
train::4614,social animals,social animals,1.0,"['social', 'social', 'social animals', 'social animals', 'social', 'social', 'social', 'social', 'social', 'social animals']",-0.0,Animals that live in groups with other members of their species are called what?,-0.1607676148414611,True,0.4909090909090909,correct_low
train::5097,air to water,air to water,1.0,"['less dense to more dense', 'air to water (or generally, one medium to another)', 'less dense to more dense', 'air to water', 'air to water', 'air to water (or generally, one medium to another)', 'less dense to more dense', 'air to water', 'air to water', 'air to water']",1.0296530140645737,Light bends when it passes in from what to what?,-0.1431507319211959,True,0.3454545454545454,correct_low
train::3485,stored fat,waste products,0.0,"['waste products', 'energy', 'energy', 'energy', 'waste products', 'energy', 'waste products', 'waste', 'energy', 'energy']",0.6730116670092565,"Human metabolism is the conversion of food into heat transfer, work, and this?",-1.224496603012085,False,0.3818181818181818,incorrect_low
validation::1571,blue,green/blue-green,0.0,"['green/blue-green', 'green/blue-green', 'blue-green', 'green/blue-green', 'blue-green', 'green/blue-green', 'blue-green', 'green', 'green/blue-green', 'green/blue-green']",0.3250829733914482,What color is phosphate mineral turquoise?,-0.5236625671386719,False,0.4363636363636363,incorrect_low
train::509,flowers,flowers/fruit,0.0,"['flowers/fruit', 'flowers/fruit', 'flowers/fruit', 'flowers/fruit', 'flowers/fruit', 'flowers/fruit', 'flowers or fruit', 'flowers/fruit', 'flowers', 'flowers']",0.5004024235381879,Gymnosperms have seeds but do not have what?,-0.0622258484363555,True,0.5272727272727272,correct_high
train::840,toxicity,cost,0.0,"['cost.', 'cost', 'cost', 'cost', 'cost', 'cost.', 'cost', 'cost', 'cost.', 'cost']",-0.0,The main advantage of urea is its very low what?,-0.4745819568634033,False,0.5636363636363636,incorrect_high
train::3090,all environments,everywhere,0.0,"['everywhere', 'everywhere', 'everywhere', 'everywhere', 'everywhere', 'everywhere', 'everywhere', 'everywhere', 'everywhere', 'everywhere']",-0.0,Where on earth do bacteria live?,-0.2257706224918365,True,1.0,correct_high
train::5387,less trash,habitat preservation,0.0,"['habitat preservation', 'pollution reduction', 'habitat preservation', 'habitat preservation', 'habitat preservation', 'habitat preservation', 'pollution reduction', 'habitat preservation', 'habitat preservation', 'habitat preservation']",0.5004024235381879,What is another environmental benefit of conserving resources?,-0.313970535993576,False,0.6727272727272727,incorrect_high
train::4392,magnetic field,magnetic field,1.0,"['magnetic field', 'magnetic field', 'magnetic field', 'magnetic field', 'magnetic field', 'magnetic field', 'magnetic field', 'magnetic field', 'magnetic field', 'magnetic field']",-0.0,What part of earth do many animals use for navigation?,-0.1800227910280227,True,1.0,correct_high
validation::906,light,photosynthesis,0.0,"['photosynthesis', 'photosynthesis', 'photosynthesis', 'photosynthesis', 'photosynthesis', 'photosynthesis', 'photosynthesis', 'photosynthesis', 'photosynthesis', 'photosynthesis']",-0.0,What do plants use to make food for themselves and most other organisms?,-0.0383221916854381,False,1.0,incorrect_high
train::9150,absolute age,absolute age,1.0,"['absolute age', 'absolute age', 'absolute age', 'absolute age', 'absolute age', 'absolute age', 'absolute age', 'absolute age', 'absolute age', 'absolute age']",-0.0,The age of a rock in years is its?,-0.0702882036566734,True,1.0,correct_high
train::9062,complex placental connection,placenta nourishes fetus,0.0,"['placenta provides nourishment', 'placenta nourishes fetus', 'placenta development', 'placenta nourishes the fetus', 'placenta nourishes fetus', 'placenta nourishes the fetus', 'placenta nourishes fetus', 'placenta nourishes the fetus', 'placenta nourishes fetus', 'placenta nourishes fetus']",0.3250829733914482,Why are eutherian mammals sometimes called placental mammals?,-0.0551578290760517,True,0.3272727272727272,correct_low
train::5103,covalent bonds,shared electrons,0.0,"['shared electrons', 'shared electrons', 'shared electrons', 'shared electrons', 'shared electrons', 'shared electrons', 'shared electrons', 'shared electrons', 'shared electrons', 'shared electrons']",-0.0,Covalent solids are formed by networks or chains of atoms or molecules held together by what?,-0.2017885893583297,True,1.0,correct_high
train::11315,molar mass,Ksp,0.0,"['Ksp', 'Ksp', 'Ksp', 'Ksp (solubility product)', 'Ksp', 'the Ksp', 'Ksp', 'Ksp', 'the Ksp', 'Ksp']",0.3250829733914482,The conversion factor between solubility and molar solubility of a compound is known as what?,-0.1430254131555557,False,0.5272727272727272,incorrect_high
train::4594,genotypes,genotypes/phenotypes,0.0,"['genotypes', 'genotypes/phenotypes', 'genotypes/phenotypes', 'genotypes/phenotypes', 'genotypes/phenotypes', 'genotypes', 'genotypes/phenotypes', 'genotypes', 'genotypes', 'genotypes/phenotypes']",0.6730116670092565,"The punnett square shows the possible what, and their most likely ratios?",-0.4293067455291748,True,0.4909090909090909,correct_low
validation::640,vibrating charged particle,disturbance,0.0,"['electric field', 'electric field', 'disturbance', 'disturbance', 'a disturbance', 'disturbance', 'a disturbance', 'disturbance', 'electric field', 'electric field']",0.6730116670092565,With what does an electromagnetic wave start?,-2.9307315349578857,False,0.3090909090909091,incorrect_low
