Unnamed: 0,id,ground_truth,low_t_generation,accuracy,n_generations,cluster_assignment_entropy,question,p_true,LLM_verdict,C_metric,category
1536,train::504,['367'],367,1.0,"['367', '367', '367', '367', '367', '367', '367', '367', '367', '367']",-0.0,Paul got a box of 521 crayons and 66 erasers for his birthday. At the end of the school year he only had 154 left while not having lost a single erasers..How many crayons had been lost or given away?,-0.0147785441949963,True,1.0,correct_high
1537,validation::538,['55'],25,0.0,"['$26', '42', '28', '25', '34', '20', '25', '$30', '20', '$17.00']",1.83,"Maggie has an after-school job that pays her $5.00 for every magazine subscription she can sell.  She sells 4 to her parents, 1 to her grandfather, 2 to the next-door neighbor and twice that amount to another neighbor.  How much money did Maggie earn?",-0.8265202641487122,False,0.07272727272727272,incorrect_low
1538,train::897,['32'],20,0.0,"['44', '18', '32', '10', '22', '30', '8', '21', '20', '40']",2.3,On Monday Buddy has 30 baseball cards. On Tuesday Buddy loses half of them. On Wednesday Buddy buys 12 baseball cards. On Thursday he buys a third of what he had on Tuesday. How many baseball cards does he have on Thursday?,-0.7583324313163757,False,0.01818181818181818,incorrect_low
1539,train::1906,['13'],9,0.0,"['7', '9', '13', '8', '7', '9', '8', '11', '11', '12']",1.05,"Jamie owns 4 Persian cats and 2 Maine Coons. Gordon owns half as many Persians and one more Maine Coon than Jamie. Hawkeye owns one less Maine Coon than Gordon and no Persian cats. If they bring all of their cats together to play, how many cats are there in total?",-0.8985486626625061,False,0.10909090909090909,incorrect_low
1540,train::696,['28'],38,0.0,"['42', '46', '42', '43', '37', '55', '46', '32', '44', '54']",2.03,"When you take Hiram's age and then add 12, you get 4 less than twice Allyson's age. If Hiram is 40 years old, how old is Allyson?",-1.1379790306091309,False,0.03636363636363636,incorrect_low
1541,train::1782,['99'],99,1.0,"['99', '99', '99', '$99', '99', '99', '99', '99', '99', '$99']",-0.0,"Tara's parents gave her $90 for her birthday. Not wanting to spend it, Tara put the money in a new bank account that gains 10% interest annually. If she doesn't withdraw the money at all, how much will she have after a year?",-0.5771552920341492,True,0.6727272727272727,correct_high
1542,train::1492,['1'],1,1.0,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1']",-0.0,Tom ate 36 cookies. If he had 37 cookies initially.How many cookies did Tom have left?,-0.1137643456459045,True,1.0,correct_high
1543,train::1831,['20'],60,0.0,"['40', '58', '68', '49', '55', '54', '45', '80', '80', '35']",1.37,"Ian won $100 in the lottery.  He decided to use the money to pay off debts. He paid $20 to Colin. He then paid twice as much to Helen, as he had paid to Colin. Then finally, he paid half as much to Benedict, as he had paid to Helen.  How much money, in dollars, does he have left after paying off debts?",-1.2240805625915527,False,0.01818181818181818,incorrect_low
1544,train::900,['22000'],30000,0.0,"['17000', '28000', '25000', '23000', '29600', '30', '28000', '$26000', '$23000', '30800']",1.47,"Carl caused a car accident that resulted in $40,000 worth of property damage and $70,000 worth of medical bills. If Carl's insurance company will pay 80% of the costs, leaving Carl to pay the remaining 20%, how much does Carl personally owe?",-1.6015655994415283,False,0.01818181818181818,incorrect_low
1545,train::245,['4'],4,1.0,"['4', '4', '4', '4', '4', '4', '4', '4', '4', '4']",-0.0,Caleb and his dad went fishing at the lake.  Caleb caught 2 trouts and his dad caught three times as much as Caleb.  How many more trouts did his dad catch compared to Caleb?,-0.071753554046154,True,1.0,correct_high
1546,train::251,['80'],40,0.0,"['24', '34', '32', '35', '36', '15', '65', '28', '70', '28']",1.83,"A pipe is clogged so that only 2 ounces of cleaner can run through the pipe per minute. After fifteen minutes, the cleaner has unclogged it enough that 3 ounces can run through per minute. Ten minutes later, the clog is cleared enough for 4 ounces to run through per minute. How many ounces of cleaner were used after 30 minutes?",-1.6024121046066284,False,0.01818181818181818,incorrect_low
1547,train::1631,['45'],40,0.0,"['40', '40', '32', '36', '40', '30', '38', '40', '40', '36']",1.36,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 25 inches. The frog jumped 18 inches farther than the grasshopper and the mouse jumped 2 inches farther than the frog..How far did the mouse jump?",-0.2268571257591247,False,0.2909090909090909,incorrect_low
1548,train::1016,['192'],192,1.0,"['192', '192', '192', '192', '192', '192', '192', '192', '192', '192']",-0.0,After Jessie started to go jogging everyday she lost 126 kilograms. She currently weighs 66 kilograms..How much did she weigh before starting to jog?,-0.1281106919050216,True,1.0,correct_high
1549,train::679,['400'],800,0.0,"['800', '800', '400', '1200', '1600', '480', '640', '1600', '2400', '1600']",1.83,"When Spencer jumps rope, he jumps 4 times per minute. He jumps for 10 minutes each session and does 2 sessions each day. How many jumps will Spencer do in 5 days?",-0.2819133102893829,False,0.10909090909090909,incorrect_low
1550,validation::432,['6'],8,0.0,"['6', '8', '8', '8', '8', '8', '12', '8', '8', '6']",0.8,"Matthew, Patrick and Alvin are eating dinner together. Matthew eats three times as many egg rolls as Patrick eats. Patrick eats half as many egg rolls as Alvin eats. If Alvin ate 4 egg rolls, how many did Matthew eat?",-0.3490051031112671,False,0.5272727272727272,incorrect_high
1551,train::822,['155'],205,0.0,"['260', '210', '260', '220', '245', '205', '220', '$245', '225', '175']",1.47,"Violet is trying to figure out whether she should buy a family pass to the aquarium for $120 or pay for tickets separately. If adult tickets cost $35 and children's tickets cost $20, and Violet's family has 1 adult and 6 children, how much will she pay if she buys separate tickets?",-1.1373662948608398,False,0.05454545454545454,incorrect_low
1552,train::1736,['9144'],43200,0.0,"['2880', '48000', '5280', '8400', '11520', '11280', '$18000', '57600', '$23040', '33600']",2.16,"An agricultural cooperative must ship 6500 kg of potatoes. During transport by truck, 150 kg are damaged and therefore cannot be sold. The potatoes are distributed in 50 kg bags, each bag being sold for $72. What will the sale of the potatoes bring?",-1.5022743940353394,False,0.0,incorrect_low
1553,validation::584,['64'],64,1.0,"['64', '64', '64', '64', '64', '64', '64', '64', '64', '64']",-0.0,"A group of 8 friends were playing a video game. In the game, each player started with 8 lives..How many lives did they have totaled?",-0.0714033171534538,True,1.0,correct_high
1554,train::42,['7'],6,0.0,"['6', '9', '14', '8', '7', '6', '12', '4', '1', '24']",1.56,Carrie wants to buy a new iPhone. The new iPhone costs $800. She can trade in her Samsung Galaxy for $240. She can make $80 per week babysitting. How many weeks does she have to work before she can purchase the iPhone?,-0.3139608502388,False,0.05454545454545454,incorrect_low
1555,validation::138,['50'],10,0.0,"['5', '10', '7.5', '7', '10', '10', '50', '5', '5', '10']",1.03,"Gwendolyn can read 200 sentences of a book in 1 hour. She just brought a book from the library, having 20 paragraphs per page. What's the total time Gwendolyn will take to read the book if each paragraph has 10 sentences and the book has 50 pages?",-1.0541894435882568,False,0.23636363636363636,incorrect_low
1556,train::1025,['10'],10,1.0,"['10', '10', '10', '10', '10', '10', '10', '10', '10', '10']",-0.0,The Razorback shirt shop makes $ 23 dollars off each shirt sold. During the Arkansas and Texas tech game they made $ 230 by selling shirts..How many shirts did they sell?,-0.0442862547934055,True,1.0,correct_high
1557,train::1087,['78'],78,1.0,"['78', '78', '78', '78', '90', '102', '78', '78', '78', '78']",0.64,"Andre catches 8 ladybugs on Monday and 5 ladybugs on Tuesday. If each ladybug has 6 dots, how many dots are there in total for all the ladybugs?",-0.0219204202294349,True,0.6545454545454545,correct_high
1558,train::717,['8'],8,1.0,"['4', '8', '8', '8', '2', '8', '8', '2', '7', '8']",1.09,For the walls of the house he would use 8 large planks of wood. If each plank of wood needs 74 pieces of nails to be secured.How many planks does John need for the house wall?,-0.4293021559715271,True,0.4,correct_low
1559,train::498,['1000'],1000,1.0,"['1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000', '1000']",-0.0,Each bank teller has 10 rolls of coins. Each roll has 25 coins. How many coins do four bank tellers have in all?,-0.2259515076875686,True,1.0,correct_high
1560,validation::245,['17'],17,1.0,"['17', '17', '17', '17', '17', '17', '17', '17', '17', '17']",-0.0,Tom had 26 salty cookies and 17 sweet cookies. He ate 14 sweet cookies and 9 salty cookies..How many salty cookies did Tom have left?,-0.0799478888511657,True,1.0,correct_high
1561,validation::516,['60'],102,0.0,"['92', '117', '112', '107', '108', '77', '110', '98', '104', '97']",2.03,"A football club has a balance of $100 million. The club then sells 2 of its players at $10 million each, and buys 4 more at $15 million each. How much money is left in the club register in millions of dollars?",-1.8054261207580569,False,0.0,incorrect_low
1562,train::945,['40'],50,0.0,"['40', '30', '50', '30', '45', '80', '70', '30', '30', '40']",1.61,"On a particular day, Rose's teacher read the register and realized there were twice as many girls as boys present on that day. The class has 250 students, and all the 140 girls were present. If all the absent students were boys, how many boys were absent that day?",-1.2238961458206177,False,0.14545454545454545,incorrect_low
1563,train::453,['54'],54,1.0,"['54', '54', '54', '54', '54', '54', '54', '54', '54', '54']",-0.0,Tom ate 19 cookies and had 35 cookies left..How many cookies did he have in the beginning?,-0.0325334221124649,True,1.0,correct_high
1564,validation::29,['27'],32,0.0,"['30', '28', '32', '33', '33', '36', '33', '15', '32', '30']",1.36,Mrs. Hilt has 6 pizzas. Each pizza has 6 slices. She sold one-fourth of the pizza slices..How many slices were left?,-1.3144818544387815,False,0.12727272727272726,incorrect_low
1565,validation::617,['9'],9,1.0,"['9', '9', '9', '9', '9', '9', '9', '9', '9', '9']",-0.0,Allan brought 5 balloons and Jake brought 6 balloons to the park. Jake then bought 3 more balloons at the park..How many balloons did Jake bring to the park?,-0.0806115940213203,True,1.0,correct_high
1566,validation::329,['360000'],240000,0.0,"['160000', '160000', '96000', '$240000', '$180000', '120000', '480000', '400000', '96000', '192000']",1.47,"Mr. Maximilian has a rental building that he collects rent from every month. The number of units in the building is 100. If the building is 3/4 occupied for a whole year, and each resident of the building pays a rent of $400, calculate the amount of money Mr. Maximilian receives in that year.",-1.5029160976409912,False,0.03636363636363636,incorrect_low
1567,train::1635,['40'],2,0.0,"['1', '3', '9', '16', '16', '1', '4', '0', '5', '6']",1.7,"Barbara went shopping in a supermarket. She bought 5 packs of tuna for $2 each and 4 bottles of water for $1.5 each. In total, she paid $56 for her shopping. How much did Barbara spend on different than the mentioned goods?",-1.0545189380645752,False,0.03636363636363636,incorrect_low
1568,train::407,['30'],30,1.0,"['30', '30', '30', '30', '30', '30', '30', '30', '30', '30']",-0.0,"The group then went on to check out the houses along Broadway Street and the scary Werewolf Avenue. After the long walk, they decided to count their candy again. If Mary has 5 chewing gums, Sam has 10 chewing gums and Sue has 15 chewing gums,.how many chewing gums did the three have in all?",-0.0463849902153015,True,1.0,correct_high
1569,train::309,['22'],22,1.0,"['22', '22', '22', '22', '22', '22', '22', '22', '22', '22']",-0.0,White shirts can be purchased in packages. If mom buys 66 white shirts where each package has 3 white shirts..How many packages will she have?,-0.0718001499772071,True,1.0,correct_high
1570,train::1864,['240'],180,0.0,"['180', '180', '180', '180', '180', '180', '180', '180', '180', '180']",-0.0,"Mr. Desmond bought three times as many toys for his younger son as he bought for his elder son. If the elder son received 60 toys, how many toys did Mr Desmond buy?",-0.0709926635026931,False,1.0,incorrect_high
1571,validation::342,['525'],175,0.0,"['168', '162', '175', '275', '175', '127.5', '137', '137', '175', '175']",1.28,"The class has to guess how many jellybeans are in a jar the teacher brought in. He lets 4 students make their guesses. The first thinks it contains 100 jellybeans. The second says there are 8 times as many. The third guesses 200 less than the third. The fourth takes the average of the first three guesses, and then adds 25 to it. How many jellybeans did the fourth student guess?",-0.5236810445785522,False,0.2,incorrect_low
1572,validation::100,['49'],59,0.0,"['37', '53', '59', '55', '58', '43', '49', '58', '47', '49']",2.03,"A teacher had 38 worksheets to grade. If she graded 4, but then another 15 were turned in, how many worksheets would she have to grade?",-0.9745588898658752,False,0.05454545454545454,incorrect_low
1573,train::1827,['184'],40,0.0,"['80', '40', '40', '40', '80', '40', '60', '44', '40', '60']",1.22,Baker made 144 cakes. He sold 71 of them. Then he made 111 more cakes..How many more cakes did baker make than those he sold?,-0.4295538067817688,False,0.3090909090909091,incorrect_low
1574,train::1271,['27'],21,0.0,"['21', '27', '21', '21', '21', '27', '27', '21', '21', '27']",0.67,Winter is almost here and most animals are migrating to warmer countries. There are 41 bird families living near the mountain. If 35 bird families flew away to asia and 62 bird families flew away to africa.How many more bird families flew away to africa than those that flew away to asia?,-0.2526648640632629,False,0.4909090909090909,incorrect_low
1575,validation::454,['144'],108,0.0,"['93', '63', '108', '126', '150', '$72', '$90.00', '42', '96', '90']",1.64,"Brooke is milking cows and then selling the milk at the market for $3 a gallon. Whatever milk doesn't sell, she turns into butter. One gallon of milk equals 2 sticks of butter. She then sells the butter for $1.5 a stick. She has 12 cows. Each cow produces 4 gallons of milk. She has 6 customers, each of whom wants 6 gallons of milk. How much money does she earn if she sells all her milk and butter?",-0.758047878742218,False,0.01818181818181818,incorrect_low
1576,train::849,['2'],3,0.0,"['6', '1', '3', '1', '3', '1', '1.5', '1.5', '3', '1.5']",1.31,"Max watches a show every day that airs from 2:00 pm to 2:30 pm and only airs during weekdays. If he watches every episode during the week but misses the Friday episode, how many hours of the show did he watch?",-0.5762197375297546,False,0.21818181818181817,incorrect_low
1577,validation::476,['620'],560,0.0,"['420', '840', '1400', '560', '3360', '420', '1960', '560', '560', '3360']",1.7,"Martin went on an eight-hour business trip. During the first half of the trip, he traveled at a speed of 70 kilometers per hour and during the second half at a speed of 85 kilometers per hour. How many kilometers did he travel during the journey?",-1.1372426748275757,False,0.14545454545454545,incorrect_low
1578,validation::467,['24'],25,0.0,"['28', '32', '23', '26', '22', '22', '34', '27', '21', '31']",1.7,The school store had a sale on pencils. Ten students bought pencils. The first two students bought 2 pencils each. The next six students bought three pencils each and the last two students only bought one pencil each. How many pencils were sold?,-1.5033671855926514,False,0.01818181818181818,incorrect_low
1579,train::1749,['3'],1095,0.0,"['1080', '1436', '1095', '1440', '3', '3', '1092', '3516', '2196', '1095']",1.28,"Molly got a bike for her thirteenth birthday. She rode her bike 3 miles a day, every day, until she turned 16. How many miles did Molly ride on her bike?",-0.1134527847170829,False,0.07272727272727272,incorrect_low
1580,train::1375,['58'],28,0.0,"['37', '19', '26', '24', '29', '34', '28', '20', '31', '29']",1.47,"Henry had some games, and he gave six of them to Neil. Now, Henry has 4 times more games than Neil. If Neil had 7 games at first, how many games did Henry have at first?",-0.5766077041625977,False,0.03636363636363636,incorrect_low
1581,validation::108,['21'],4.50,0.0,"['14.50', '2', '$6.00', '$12.15', '12', '32', '17', '$7.40', '32', '17']",1.89,"Rocco stores his coins in piles of 10 coins each. He has 4 piles of quarters, 6 piles of dimes, 9 piles of nickels, and 5 piles of pennies. How much money does Rocco have?",-0.6937597393989563,False,0.03636363636363636,incorrect_low
1582,validation::119,['32'],4,0.0,"['4', '4', '4', '3', '32', '4', '2^5 = 32', '64', '4', '64']",1.22,A box of six popsicles was left out in the sun and is slowly melting. Every time a popsicle melts the remaining popsicles melt twice as fast as the previous one. How many times faster than the first popsicle does the last popsicle’s remains melt?,-0.2823091745376587,False,0.2909090909090909,incorrect_low
1583,validation::57,['53'],1 hour 18 minutes,0.0,"['42', '72', '65', '72', '52', '2 hours and 18 minutes.', '92 minutes', '30 minutes', '62', '32']",2.16,Payton leaves to go on an 85 minute bike ride at 3:27 p.m. Payton's family eats dinner at 5:45 p.m..How much time will Payton have between finishing her bike ride and eating dinner?,-0.6332597732543945,False,0.01818181818181818,incorrect_low
1584,train::1491,['5'],5,1.0,"['6', '2', '2', '6', '5', '4', '2', '2', '3', '5']",1.47,The school is planning a field trip. The school has 11 classrooms. There are 100 students in the school and 20 seats on each school bus..How many buses are needed to take the trip?,-1.2240926027297974,True,0.18181818181818182,correct_low
1585,train::1714,['5'],7,0.0,"['6', '4', '2', '3', '2', '2', '2', '6', '6', '6']",1.19,"A vase can hold 5 flowers. If you had 6 carnations and 19 roses, how many vases would you need to hold the flowers?",-0.8268481492996216,False,0.21818181818181817,incorrect_low
1586,train::1340,['94'],120,0.0,"['160', '180', '240', '96', '240', '96', '100', '160', '160', '100']",0.67,"Carrie and her mom go to the mall to buy new clothes for school. Carrie buys 4 shirts, 2 pairs of pants, and 2 jackets. Each shirt costs $8. Each pair of pants costs $18. Each jacket costs $60. If Carrie’s mom pays for half of the total cost of all the clothes, how much does Carrie pay for the clothes?",-1.407131552696228,False,0.10909090909090909,incorrect_low
1587,train::308,['5'],5,1.0,"['5', '5', '5', '5', '50', '50', '5', '1.20', '2', '4.99']",1.36,Toby is filling his swimming pool for the summer. The pool normally takes 50 hours to fill. He knows his hose runs at 100 gallons per hour. Water costs 1 cent for 10 gallons. How many dollars does it cost to fill the pool?,-0.4294372498989105,True,0.2909090909090909,correct_low
1588,validation::453,['16'],6,0.0,"['14', '6', '6', '6', '15', '6', '4', '6', '18', '10']",1.36,"Faye and her mom were picking carrots from their garden. Faye picked 23 and her mother picked 5. If only 12 of the carrots were good, how many bad carrots did they have?",-0.3493447601795196,False,0.2727272727272727,incorrect_low
1589,train::527,['50'],120,0.0,"['20', '130', '120', '100', '20', '140', '110', '90', '110', '100']",1.89,"Alexa has a lemonade stand where she sells lemonade for $2 for one cup. If she spent $20 on ingredients, how many cups of lemonade does she need to sell to make a profit of $80?",-1.6010457277297974,False,0.07272727272727272,incorrect_low
1590,train::1697,['36'],40,0.0,"['44', '38', '41', '44', '45.00', '46.50', '33.5', '39', '35', '34']",1.5,Connor is taking his date to the movies.  The tickets cost $10.00 each.  They decided to get the large popcorn & 2 drink combo meal for $11.00 and each grab a box of candy for $2.50 each.  How much will Connor spend on his date?,-1.1382761001586914,False,0.01818181818181818,incorrect_low
1591,train::1242,['20'],20,1.0,"['20', '20', '10', '20', '10', '10', '20', '20', '20', '10']",0.67,"Before getting to work, Jess has a few errands to run. Jess has to walk 11 blocks to the store and 6 blocks to the gallery, before walking the final 8 blocks to arrive at work. If Jess has already walked 5 blocks, how many more blocks must she walk before arriving at work?",-0.3875905275344848,True,0.4909090909090909,correct_low
1592,train::832,['37'],37,1.0,"['47', '37', '37', '25', '47', '47', '17', '37', '21', '47']",1.42,In fourth grade there were 31 students at the start of the year. During the year 5 students left and 11 new students came to school. How many students were in fourth grade at the end?,-0.2018849402666092,True,0.21818181818181817,correct_low
1593,validation::560,['74'],74,1.0,"['34', '74', '74', '74', '34', '74', '74', '74', '74', '74']",0.5,"Wendy was playing a video game and had 43 lives. In a hard part of the game she lost 8 lives. If she got 39 more lives in the next level, how many lives would she have?",-1.4067527055740356,True,0.6727272727272727,correct_high
1594,train::278,['83'],64,0.0,"['64', '81', '51', '62', '74', '84', '72', '54', '74', '64']",2.03,"Mindy has 7 less than 9 times as many emails waiting for her as phone messages. If she has a total of 93 emails and phone messages combined, how many emails does she have?",-0.1616431176662445,False,0.07272727272727272,incorrect_low
1595,train::184,['6'],7,0.0,"['10', '20', '10', '10', '8', '1', '10', '4', '8', '13']",1.61,Jake has 18 fewer peaches than Steven who has 13 more peaches than Jill. Steven has 19 peaches..How many peaches does Jill have?,-1.0553584098815918,False,0.12727272727272726,incorrect_low
1596,validation::522,['30'],75,0.0,"['25', '85', '75', '40', '75', '60', '120', '150', '90', '37.5']",2.16,A soccer team has 24 players. They have scored 150 goals on the season. There have been 15 games played. 1/3 of the players have averaged 1 goal each per game. How many total goals have the other players scored?,-0.9744031429290771,False,0.05454545454545454,incorrect_low
1597,train::1301,['1200'],1200,1.0,"['800', '1000', '400', '1200', '2400', '1600', '1200', '600', '1200', '8000']",1.97,"Zion made a triangular-shaped house of cards with the base having a measurement of 40 centimeters and a height of 20 centimeters. If two of his friends also built similar shaped houses, what's the total area of the triangular houses that Zion and his friends made (the area of a triangle is 1/2 * width * height)?",-1.406618595123291,True,0.10909090909090909,correct_low
1598,validation::192,['12'],16,0.0,"['8', '24', '20', '12', '12', '12', '32', '12', '16', '20']",1.61,"If I'm 4 times older than Billy currently, and Billy is 4 years old, how old was I when Billy was born?",-1.50261390209198,False,0.14545454545454545,incorrect_low
1599,train::820,['8'],1,0.0,"['0.83%', '8', '0.5', '7', '5', '0.83', '5', '5', '1', '9.6']",1.7,"Haley is getting ready to watch a comet fly over her house. She spends two hours shopping for a telescope, half an hour getting everything set up in the backyard, three times the setup time making snacks, and 20 minutes watching the comet. What percentage of the total time she spent on all those activities was spent watching the comet, rounded to the nearest percent?",-1.223966360092163,False,0.07272727272727272,incorrect_low
1600,validation::141,['29'],9,0.0,"['109', '9', '9', '9', '9', '249', '9', '9', '9', '9']",0.64,"There are 235 books in a library. On Tuesday, 227 books are taken out. On Thursday, 56 books are brought back and 35 books are taken out again on Friday. How many books are there now?",-1.8059704303741453,False,0.6545454545454545,incorrect_high
1601,train::1590,['167'],150,0.0,"['170', '150', '135', '145', '140', '140', '185', '145', '145', '130']",0.94,"Trisha needed to buy some groceries for herself and her dog. She spent $17 on meat, $22 on chicken, $43 on all the veggies, $5 on the eggs, and finally $45 on her dog’s food. When she left the store, she had only $35 left. How much money did she bring with her at the beginning?",-0.7584699988365173,False,0.09090909090909091,incorrect_low
1602,train::78,['15'],15,1.0,"['15', '15', '15', '15', '9', '15', '15', '15', '15', '15']",0.33,"While playing a trivia game, Frank answered 3 questions correct in the first half and 2 questions correct in the second half. If each question was worth 3 points, what was his final score?",-0.0718690529465675,True,0.8181818181818182,correct_high
1603,train::206,['10'],10,1.0,"['10', '10', '10', '10', '10', '10', '10', '10', '10', '10']",-0.0,There were 9 roses and 6 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now 13 orchids and 3 roses in the vase..How many more orchids than roses are there in the vase now?,-0.1147097125649452,True,1.0,correct_high
1604,train::98,['10'],2,0.0,"['2', '0', '4', '5', '8', '5', '2', '7', '1', '4']",1.89,"A small pizza can gives 4 slices, and a large pizza gives 8 slices.  George purchased 3 small and 2 large pizzas.  George would like to eat 3 pieces.  His friend Bob would like to eat one more piece than George.  Susie will eat half as many as Bob.  Bill, Fred and Mark would each like 3 pieces.  How many slices of pizza will be left over?",-0.2816490828990936,False,0.09090909090909091,incorrect_low
1605,train::1310,['1'],1,1.0,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1']",-0.0,Every day Ryan spends a total of 3 hours on learning english and Chinese. If he spends 2 hours on learning english everyday.How many hours does he spend on learning Chinese?,-0.0798908770084381,True,1.0,correct_high
1606,validation::6,['2'],1,0.0,"['1', '1', '1', '1', '4', '2', '1', '1', '2', '2']",0.9,How many right triangles with a height of 2 inches and a width of two inches could fit inside a square with 2-inch sides?,-0.5765048265457153,False,0.43636363636363634,incorrect_low
1607,validation::644,['3760'],1600,0.0,"['$4000', '$2800', '2400', '2000', '2400', '2200', '1600', '$2800', '2000', '2800']",0.94,"For her gift present, Lisa has saved $1200. She asks her mother, as well as her brother, to help her raise the total amount of money she needs to buy the gift.,If her mother gave her 3/5 times of what she had saved and her brother gave her twice the amount her mother gave her, calculate the price of the gift she wanted to buy if she still had $400 less.",-1.5031871795654297,False,0.07272727272727272,incorrect_low
1608,validation::86,['10'],10,1.0,"['10', '10', '10', '10', '10', '10', '10', '10', '10', '10']",-0.0,There are 22 different books and 10 different movies in the ' crazy silly school ' series. If you read 12 of the books and watched 56 of the movies.How many more books do you still have to read?,-0.2267010957002639,True,1.0,correct_high
1609,train::456,['1'],1,1.0,"['1', '1', '$1', '$ 1', '1', '1', '1', '3.33', '1', '1']",0.33,Dan has $ 4. For a total of $ 3 he bought 10 candy bar each one costing the same amount of money..How much money is left?,-0.5768394470214844,True,0.509090909090909,correct_high
1610,train::1717,['130'],130,1.0,"['130', '130', '130', '130', '130', '130', '130', '130', '130', '130']",-0.0,A clinic administered the covid vaccine to 650 people. 80% of the people were adults. How many of the vaccinated people were children?,-0.1810214668512344,True,1.0,correct_high
1611,train::129,['20'],20,1.0,"['20', '20', '7 + 13 = 20', '20', '7', '20', '20', '20', '20', '20']",0.33,Julia played tag with 7 kids on monday and 13 kids on tuesday. She played cards wtih 20 kids on wednesday..How many kids did she play tag with altogether?,-0.6941280364990234,True,0.6545454545454545,correct_high
1612,train::380,['28'],28,1.0,"['28', '28', '28', '28', '28', '28', '28', '28', '28', '28']",-0.0,Josh had 21 marbles in his collection. He found 7 marbles..How many marbles does he have now?,-0.04993886500597,True,1.0,correct_high
1613,validation::238,['35'],40,0.0,"['34', '40', '36', '47', '40', '39.33', '40', '27', '46.67', '40']",1.75,"John is twice as old as Mary and half as old as Tonya. If Tanya is 60, what is their average age?",-0.3874460160732269,False,0.18181818181818182,incorrect_low
1614,train::1281,['3'],8,0.0,"['7', '18', '24', '30', '10', '6', '27', '13', '8', '10']",2.03,"At the Mystic Aquarium, sharks are fed four buckets of fish each day. The dolphins are fed half as many buckets as the sharks while the other sea animals are fed five times as many buckets as the sharks. How many weeks will 546 buckets of fish last?",-1.2240043878555298,False,0.03636363636363636,incorrect_low
1615,validation::84,['728'],728,1.0,"['728', '728', '728', '728', '728', '728', '728', '728', '728', '728']",-0.0,Paul got a box of some crayons for his birthday. By the end of the school year he had either lost or given away 551 of them and only had 177 left..How many crayons did he get for his birthday?,-0.049441922456026,True,1.0,correct_high
1616,train::745,['437'],210,0.0,"['237', '210', '220', '217', '215', '217', '230', '225', '225', '230']",1.19,Lena played video games for 3.5 hours last weekend. Her brother played 17 minutes more than she did. How many minutes together did Lena and her brother play video games last weekend?,-0.7580779790878296,False,0.07272727272727272,incorrect_low
1617,train::1178,['24'],24,1.0,"['20', '24', '24', '24', '32', '24', '24', '36', '24', '24']",0.94,"A painter needed to paint 12 rooms in a building. Each room takes 3 hours to paint. If he already painted 4 rooms, how much longer will he take to paint the rest?",-0.4296183288097381,True,0.509090909090909,correct_high
1618,train::1102,['80'],40,0.0,"['30', '70', '30', '34', '120', '140', '90', '160', '60', '40']",2.16,"Jake amasses a fortune of 80 bitcoin.  He donates 20 bitcoins to charity.  He then gives half of all the bitcoins to his brother.  After that, he triples the number of bitcoins he has.  Then he donates another 10 coins.  How many coins does he have?",-1.137650489807129,False,0.03636363636363636,incorrect_low
1619,train::1712,['28'],28,1.0,"['14', '84', '28', '14', '28', '28', '14', '28', '21', '28']",1.17,John takes a pill every 6 hours.  How many pills does he take a week?,-0.5237845182418823,True,0.32727272727272727,correct_low
1620,train::1669,['24000'],10800,0.0,"['$3000', '105000', '$15000', '900', '5400', '12000', '$1800', '$6800', '13500', '$1290000']",1.83,"The difference between the price of an orange and the price of a pear equals the price of a banana. If the total cost of an orange and a pear is $120 and a pear costs $90, calculate the total price of buying 200 bananas and twice as many oranges as bananas.",-2.1277241706848145,False,0.0,incorrect_low
1621,train::857,['51'],51,1.0,"['51', '51', '51', '51', '51', '51', '51', '51', '51', '51']",-0.0,Bobby ate 33 pieces of candy. Then he ate 4 more. He also ate 14 pieces of chocolate..How many pieces of candy and chocolate did Bobby eat altogether?,-0.031107872724533,True,1.0,correct_high
1622,train::1129,['1'],1,1.0,"['1', '1', '1', '1', '$ 1', '1', '1', '$ 1', '$1', '1']",-0.0,Dan has $ 4. He bought a candy bar for $ 8. Then his friend have him $ 5.How much money is left?,-0.7588094472885132,True,0.5272727272727272,correct_high
1623,train::686,['28'],28,1.0,"['28', '28', '28', '28', '28', '28', '28', '28', '28', '28']",-0.0,"Katie had 11 songs on her music player. If she deleted 7 old songs from it and then added 24 new songs, how many songs does she have on her music player?",-0.1437745243310928,True,1.0,correct_high
1624,train::1077,['57'],57,1.0,"['57', '57', '57', '57', '57', '57', '57', '57', '57', '57']",-0.0,Finn has 89 goldfish. 32 of the goldfish die..How many goldfish are left?,-0.0801397934556007,True,1.0,correct_high
1625,validation::424,['10'],10,1.0,"['10', '10', '10', '10', '10', '10', '10', '10', '10', '10']",-0.0,Edward had $ 13. He spent some money. Now he has $ 3..How much money did Edward spend?,-0.0721882879734039,True,1.0,correct_high
